Word,Count,Positive TFIDF,Neutral TFIDF,Negative TFIDF
ubra,1,0,0,0.0021124174140034475
kahigay,2,0.0033264787120130227,0,0.002454825453391463
lamiang,2,0,0.0022492323147399996,0
nggang,1,0,0.001201298560885756,0
kuntrubirsiyal,1,0,0,0.0022591637165983117
pugng,1,0,0.001365696888766546,0
dusu,1,0.003587131926004737,0,0
kumpaniya,2,0,0.0015808465974332568,0
kaysa,2,0.003745385663071135,0.0012451381149873003,0
grabi,1,0,0,0.002033400174144675
katakda,2,0,0.0012836937940976319,0
guihulng,1,0,0.0011486910959639031,0
himu,11,0.004042304303739177,0.002080864968503584,0.002748741791427916
bilyunis,2,0,0.001365696888766546,0.002033400174144675
kuntrabandu,1,0,0.0012451381149873003,0
palami,1,0,0.0011709481003539179,0
kaubang,1,0,0.001201298560885756,0
higanting,1,0,0.001201298560885756,0
nkasu,1,0,0,0.002033400174144675
atubang,7,0.003344805891121815,0.0018926145844785282,0.0019924135653473147
rapung,1,0,0.001201298560885756,0
alvin,1,0,0.0010718348776796339,0
mudiritsu,1,0,0.0012451381149873003,0
tangkud,1,0,0.0012451381149873003,0
pamilya,2,0,0.0013954148959055943,0.0019188824352189176
katunaw,1,0.004279492025670229,0,0
parilibuh,1,0,0,0.0020553494074387786
handuraw,1,0,0.0013140288428611549,0
hatud,2,0.003587131926004737,0,0.0022591637165983117
ligung,1,0,0,0.001925649392519076
hiyas,1,0,0.001221026360231451,0
balibali,1,0,0.001201298560885756,0
kasuway,1,0,0,0.002033400174144675
silibrasy,1,0,0.0011316710337833037,0
sanlakas,2,0,0.0016240371182935018,0
lupiz,1,0,0.001365696888766546,0
cummissiunirs,1,0,0.0010718348776796339,0
tivis,1,0,0,0.0026260294730854703
nfurcir,2,0.004030242389790652,0,0.0023406894402621245
kaniadtung,3,0,0.0011316710337833037,0.0023000726958597507
asawa,1,0,0.001201298560885756,0
mpliyadu,1,0.003587131926004737,0,0
kahadluk,1,0,0.0013140288428611549,0
kalusad,1,0,0.001221026360231451,0
panah,2,0,0.001221026360231451,0.0021124174140034475
sulir,3,0.003745385663071135,0.0012451381149873003,0.0021124174140034475
gbat,1,0,0,0.0023482602705183248
gusyu,2,0.003745385663071135,0,0.003482049571555508
tiijay,1,0,0.0010815226362868946,0
dinakp,1,0,0,0.0021124174140034475
sulbad,2,0.0035317431180314977,0,0.0026260294730854703
upirasy,3,0,0.001407299371955728,0.0026260294730854703
kasusyu,1,0,0,0.003482049571555508
katuliku,1,0,0.0010908228845498652,0
ndipindincia,1,0,0.001221026360231451,0
nukad,1,0,0.001546535049435415,0
ulbu,2,0,0.001201298560885756,0.0020553494074387786
inbistigar,1,0,0.0011709481003539179,0
kunsidirasy,1,0,0.0014380321530340938,0
tiufilu,1,0,0.001201298560885756,0
padulung,3,0,0.0015837982960449617,0
gprissc,1,0,0.0011486910959639031,0
yagyag,2,0,0.0014380321530340938,0.002033400174144675
siptimbri,1,0,0.0011486910959639031,0
bangug,1,0,0.0012752778084321116,0
ñacap,1,0.0035317431180314977,0,0
ngal,2,0,0.0013853286324092033,0
tapt,1,0,0.001201298560885756,0
yanu,1,0.0034167048245486156,0,0
kasaulug,1,0,0.0011125234638301295,0
prisidinti,7,0,0.001953210170762796,0.0023144663869915324
unlini,1,0.003448659906071639,0,0
intirviiw,1,0,0,0.0020812894104227193
kawani,2,0.003864075965870934,0.001124579341208054,0
hitungud,1,0,0.0012451381149873003,0
kadtung,2,0,0.0015021052663532846,0
gpamatuud,1,0.003587131926004737,0,0
pasilung,1,0,0.001546535049435415,0
mudipinsa,1,0,0.001221026360231451,0
ntrah,1,0,0.0014380321530340938,0
yang,38,0.004489800680528817,0.0038751075758373214,0.004219387506585718
triasurirs,1,0,0,0.002454825453391463
pulitiku,1,0,0,0.0020812894104227193
caldir,1,0,0.0011709481003539179,0
firdinand,3,0,0.0013088301821056832,0
publisidad,1,0,0.001201298560885756,0
anyus,1,0,0,0.0021504627517132274
hilariu,1,0,0.0010718348776796339,0
katungdan,6,0.004022132713513865,0.0016132207769309311,0.0020553494074387786
bayran,1,0.0035317431180314977,0,0
tagdumala,1,0,0.001546535049435415,0
abut,3,0.0033053798161021422,0.0010583474554793663,0.002012997922796589
valladulid,1,0,0.0013140288428611549,0
siryusung,1,0,0,0.001925649392519076
pilipinas,1,0,0.0011125234638301295,0
sagup,1,0,0,0.0023406894402621245
ayaw,1,0,0,0.0021124174140034475
bugtung,1,0,0,0.0020553494074387786
parking,1,0,0,0.002033400174144675
sunudsunud,1,0,0.001201298560885756,0
sagul,1,0,0.0011709481003539179,0
silay,1,0,0.0014380321530340938,0
kasupurta,1,0,0,0.001925649392519076
lihay,1,0,0,0.002033400174144675
pamiluk,1,0,0,0.002454825453391463
musaka,1,0,0,0.0021124174140034475
curtisdaluz,1,0,0.001201298560885756,0
baybay,1,0,0,0.0019502241321880723
aging,2,0,0.0011125234638301295,0.001984973649631938
rigalu,1,0,0,0.0021980194238504515
akbay,2,0,0.0015376827448478898,0
tanggung,2,0.004279492025670229,0,0
kinabuhi,2,0.004279492025670229,0.0010908228845498652,0
ngañu,1,0,0.0011316710337833037,0
istra,1,0,0.0014380321530340938,0
ining,4,0.004390542291505803,0.0011428983742358886,0.0020869523438449117
glaway,1,0,0.001201298560885756,0
tinugyan,1,0,0,0.0021980194238504515
taguba,3,0,0.0014576334182350276,0
tratis,1,0,0.0011709481003539179,0
panagiya,1,0,0.0011848587280976772,0
dawat,2,0,0.0013422242424548977,0.0027337608677869196
kumplitung,1,0,0,0.0023406894402621245
candidacy,2,0,0.0016110612942430139,0
siling,1,0,0,0.002033400174144675
pakigbisug,1,0,0.001221026360231451,0
hurut,1,0,0,0.0023406894402621245
yirkulis,3,0.0035317431180314977,0.0013140288428611549,0.0021124174140034475
tinubd,2,0.0035317431180314977,0.0014380321530340938,0
hunung,2,0,0,0.002285923634655047
kanhi,7,0.003448659906071639,0.0017573868469053322,0.0020812894104227193
labay,1,0,0,0.002091259872339262
carpiu,2,0,0.001221026360231451,0.001925649392519076
pust,1,0,0.0011709481003539179,0
labaw,3,0.003892866194920201,0.0013140288428611549,0
gpaibabaw,1,0,0.0012451381149873003,0
silang,2,0,0,0.0024205416325061863
vivu,1,0,0,0.002033400174144675
kumbinsidu,1,0,0.0011316710337833037,0
duna,5,0,0.0014204440601965484,0.002543880764674854
kadtu,1,0,0.00112480759422384,0
balik,1,0,0,0.0021504627517132274
kanusa,2,0,0.0019379293779122014,0
dayung,1,0.004279492025670229,0,0
dagat,1,0.003745385663071135,0,0
tinudanay,1,0,0,0.0019188824352189176
ngalagad,1,0,0.0013140288428611549,0
hitabu,2,0,0.001201298560885756,0.0021980194238504515
ribily,1,0,0,0.002911369505908816
tima,1,0,0.0010822994331241653,0
mudawat,1,0,0.0012752778084321116,0
gumik,5,0,0.0015697024754930348,0.0023538203752866216
sugu,1,0,0.001221026360231451,0
babuy,1,0,0,0.002033400174144675
ricu,1,0,0,0.0019688181867636516
puru,1,0,0.001365696888766546,0
baluta,1,0,0.001221026360231451,0
tamd,1,0.003587131926004737,0,0
duardu,1,0,0.0010815226362868946,0
rtial,1,0,0,0.002911369505908816
dgar,1,0,0.0010718348776796339,0
bayaw,3,0,0.0014098649774601157,0
kahatag,1,0,0.0020890495314420223,0
siguridad,1,0,0.0014380321530340938,0
ruzzanu,1,0.003448659906071639,0,0
mupahibalu,1,0,0.001221026360231451,0
sugd,2,0,0.0014087143853049452,0
pangpangrunda,1,0,0.001365696888766546,0
gukud,1,0,0,0.0021980194238504515
visayas,1,0,0,0.0019502241321880723
panlaktud,1,0.0033264787120130227,0,0
bucu,1,0,0.0010718348776796339,0
strilla,1,0,0.0010718348776796339,0
gkansilar,1,0,0.0012752778084321116,0
kwarta,1,0.0035317431180314977,0,0
nghakut,1,0,0,0.0020812894104227193
mbistigasy,3,0.003745385663071135,0.0013242178738802571,0
kaugma,1,0.003344805891121815,0,0
anthuny,1,0,0.0010815226362868946,0
tagiya,2,0,0.0012451381149873003,0.0020812894104227193
gtangag,1,0,0.001365696888766546,0
gpasiugda,1,0.003448659906071639,0,0
hulga,1,0,0.0016266264410844038,0
hilaw,2,0,0.001201298560885756,0.00196023606316433
gduda,1,0,0,0.0020812894104227193
kalibut,2,0,0.0015376827448478898,0
tambuk,1,0,0.001221026360231451,0
cumilic,2,0,0.0012752778084321116,0.0021124174140034475
factfinding,1,0,0.0011486910959639031,0
kaila,2,0.003864075965870934,0.0020890495314420223,0
mukita,1,0,0,0.002454825453391463
pangandamam,1,0,0,0.0026260294730854703
mudilu,1,0,0.0010908228845498652,0
daghang,5,0,0.0016444151803317064,0.002718145302826757
gsagubang,1,0,0,0.002911369505908816
gubat,1,0,0,0.0021124174140034475
kasung,2,0.003344805891121815,0,0.002911369505908816
dunut,1,0,0.001546535049435415,0
kasaway,1,0,0,0.0021124174140034475
pamahayag,1,0,0.001201298560885756,0
kinnith,1,0,0.0012451381149873003,0
rardu,1,0,0.0010718348776796339,0
tigum,1,0.0035317431180314977,0,0
kagamhan,1,0,0,0.0021980194238504515
asilibrah,1,0,0.0011590247051449815,0
isug,1,0,0.001146345777784003,0
gbasi,1,0,0,0.0021980194238504515
assisting,1,0.0035317431180314977,0,0
alyansang,1,0,0.001221026360231451,0
hinaut,1,0.003448659906071639,0,0
pris,3,0,0.0011995370089647312,0.0019688181867636516
umaabut,1,0,0.001201298560885756,0
diamanti,1,0,0.0010815226362868946,0
bugyan,1,0.003745385663071135,0,0
ikug,1,0,0.0014380321530340938,0
hinungd,3,0,0.001973537769170265,0
adunay,3,0.004119082602459111,0.0013140288428611549,0
caluuc,2,0,0,0.002332197745632133
galing,1,0.0034404333798423816,0,0
matay,3,0,0.0021247111400088804,0.0023482602705183248
mugawas,1,0,0,0.00196023606316433
pasaka,1,0,0.0011138921921915602,0
mbua,1,0,0.0010815226362868946,0
gtanum,2,0,0.0017822779094983025,0
kalampus,1,0,0.001124579341208054,0
gagad,2,0,0.0013140288428611549,0.00196023606316433
kurti,4,0.0037536560979731797,0.001548800706877454,0
gustung,2,0,0.001445033061268188,0
mutambung,1,0,0.0011316710337833037,0
bayanihung,1,0,0.001221026360231451,0
asang,1,0,0.0012708516561383489,0
sabut,1,0.0035317431180314977,0,0
ngaayu,1,0,0.0013140288428611549,0
bukasy,3,0.0035317431180314977,0.0031740784954552366,0.0023406894402621245
pangakusah,1,0,0.001221026360231451,0
kakulang,1,0.0035317431180314977,0,0
tahas,1,0,0.001546535049435415,0
kungrisu,3,0.004694908085469523,0.0013140288428611549,0.0021124174140034475
pangurakut,1,0,0.0011848587280976772,0
kuwang,1,0,0.0011731224049418528,0
ntirnit,1,0,0.0012451381149873003,0
himung,5,0.003745385663071135,0.0013983376207440186,0.002492822994494048
priskung,2,0.004196642513615309,0,0
bruthirinlaw,1,0,0,0.001925649392519076
disyimbri,1,0,0,0.0020553494074387786
pangutana,6,0,0.002195002971259227,0.002033400174144675
tambayayung,1,0,0.0011590247051449815,0
filipinus,1,0.0033655766941117797,0,0
administrasy,2,0,0,0.002394257500874237
kasuku,1,0,0.0012451381149873003,0
laumang,1,0,0.0011316710337833037,0
risgu,1,0,0.0011709481003539179,0
kadalayg,1,0.004694908085469523,0,0
palabi,1,0,0.0011848587280976772,0
panawag,2,0,0.0014145299346742556,0
ngung,1,0,0,0.0019502241321880723
nganung,4,0.004279492025670229,0.0017273732101042842,0.002830136017104068
fuinti,1,0,0.001221026360231451,0
lalawig,1,0,0,0.0022591637165983117
bungbung,2,0,0.0014709749726705048,0.0020553494074387786
pisus,2,0,0,0.0024205416325061863
lichunan,1,0,0,0.0023406894402621245
kaduhang,1,0,0.0013140288428611549,0
dispirsi,1,0,0,0.002033400174144675
duha,5,0,0.0014986006734131105,0.0037266267425469474
sakmit,1,0,0,0.0021314161845547405
kaparat,2,0,0.001221026360231451,0.0021124174140034475
ayung,4,0.004329245722724648,0.001071661302434026,0
cumpaniis,1,0,0,0.0021980194238504515
dugu,2,0,0.001128541742159927,0.0021124174140034475
cruz,1,0,0.0010718348776796339,0
gyud,8,0.0036563679359712864,0.0018905241398456795,0.0030759530405121936
barangay,7,0.003745385663071135,0.0016838441162186247,0.003317752154734275
bistu,1,0,0.0010718348776796339,0
patatas,1,0,0.0011486910959639031,0
hudikatura,1,0.0034167048245486156,0,0
balaang,1,0,0.001221026360231451,0
ugkat,1,0,0.0011316710337833037,0
bugas,1,0.003587131926004737,0,0
lugarta,1,0,0.0010815226362868946,0
taga,3,0,0.0014072753301018605,0.0020591348225668786
lata,2,0,0.0016577567347671835,0
kaimprinta,1,0,0.001221026360231451,0
pipila,3,0.0035317431180314977,0,0.0021238342235070625
antiubiutics,1,0,0.001201298560885756,0
putulputul,1,0.0035317431180314977,0,0
puli,1,0,0.0011619376932847458,0
kung,6,0,0.0016964872477617057,0.0023765020816791625
katintal,1,0,0.0012451381149873003,0
anhinsiya,1,0.003745385663071135,0,0
piktu,2,0,0.0016110612942430139,0
transfat,1,0,0.0011486910959639031,0
kasunug,1,0,0,0.0023406894402621245
gunxha,1,0,0.001365696888766546,0
sugyut,1,0,0.001124579341208054,0
sumpu,2,0,0.0013454762008686101,0
patay,4,0,0.001201298560885756,0.0027430055667954064
tratah,1,0.0035317431180314977,0,0
pakita,2,0,0.001221026360231451,0.0019188824352189176
balay,3,0.003745385663071135,0,0.002504296226555613
kalimut,1,0,0,0.002033400174144675
tighatag,1,0,0.0010815226362868946,0
gamit,2,0,0.0015113260799679428,0
pisticidis,1,0,0.001201298560885756,0
atung,9,0.004545553833574453,0.0013955612788040782,0.0028313022289323795
pamatuud,1,0,0,0.0026260294730854703
gkaatubang,1,0,0,0.002454825453391463
raiding,1,0,0.0013140288428611549,0
lunis,1,0,0.0013140288428611549,0
tugut,1,0.0035317431180314977,0,0
grasya,1,0,0.0013140288428611549,0
anibirsaryu,1,0,0.0011316710337833037,0
kalimud,1,0,0.0013140288428611549,0
pamilyang,2,0,0.0016266264410844038,0
mudagh,1,0,0.0013140288428611549,0
ntiris,1,0,0.0011848587280976772,0
rusariu,2,0,0.0014851251061626773,0
bagung,1,0,0.001221026360231451,0
higay,4,0.0034404333798423816,0.0012636131256063392,0.0021314161845547405
habug,1,0,0.0011316710337833037,0
phillip,1,0,0.001365696888766546,0
sayr,2,0.003587131926004737,0.001221026360231451,0
paday,1,0.003344805891121815,0,0
kridibilidad,1,0.003448659906071639,0,0
takda,1,0.0035317431180314977,0,0
kirwin,1,0,0,0.0019502241321880723
ahinsya,4,0.0035317431180314977,0.0013153235042566058,0.0021980194238504515
aksiy,1,0,0,0.002033400174144675
ubang,4,0.0034404333798423816,0.0010817595153322398,0.0022506460633254124
fidil,1,0,0.0010815226362868946,0
mugamit,1,0,0.0013140288428611549,0
luurdis,1,0,0.0014380321530340938,0
kimbirly,1,0,0.0010815226362868946,0
paturagas,1,0,0.001221026360231451,0
studyanti,2,0,0.001201298560885756,0.0021504627517132274
prisintasy,1,0,0,0.00196023606316433
murag,1,0,0,0.002911369505908816
prisinta,1,0,0.0011486910959639031,0
kamatuur,1,0,0,0.0020812894104227193
bantay,1,0.0036563679359712864,0,0
sugbu,20,0.004458407213767476,0.0022949179240836664,0.004103579514297279
suway,2,0,0.0011848587280976772,0.002033400174144675
talus,1,0,0.0010718348776796339,0
panlantaw,1,0,0.0013140288428611549,0
suwat,1,0,0.0012451381149873003,0
sintru,2,0.003864075965870934,0.001201298560885756,0
uras,2,0,0.001221026360231451,0.0021504627517132274
kasingkasing,1,0.003745385663071135,0,0
pasanginl,2,0,0.0011848587280976772,0.00196023606316433
tumbuk,1,0,0.0012451381149873003,0
dauthtirs,1,0,0.0013140288428611549,0
narbahu,1,0,0.0013140288428611549,0
kakabig,1,0,0.0011709481003539179,0
kahagu,1,0,0,0.0026260294730854703
kaguba,1,0,0.0012752778084321116,0
minti,1,0,0.0012451381149873003,0
duda,1,0,0,0.0018957160911160613
lakip,1,0,0.00106238986808402,0
trillanis,7,0.003448659906071639,0.0015768795391084677,0.0021585574074355577
batu,3,0,0.0018495297549940323,0.002267899849480173
tilibisy,1,0.003587131926004737,0,0
lukat,3,0.004279492025670229,0,0.0023538203752866216
pumucinu,1,0,0.0010718348776796339,0
muunay,1,0,0.001221026360231451,0
lusad,1,0,0,0.0020812894104227193
dapit,3,0,0.0014380321530340938,0.0023541011886587583
dilus,2,0,0,0.002332197745632133
samut,1,0.003864075965870934,0,0
panamin,1,0,0.0010908228845498652,0
tuiga,1,0.004694908085469523,0,0
transaksiy,2,0.0036120917126219072,0,0
bati,1,0,0.0016266264410844038,0
apud,2,0.005248796165201917,0,0
lukah,1,0,0,0.0021124174140034475
pasida,1,0,0,0.0021124174140034475
antuniu,3,0,0.0013620189447807755,0.0019188824352189176
linaw,1,0.004279492025670229,0,0
nuktuk,1,0,0.0012451381149873003,0
urdinah,1,0,0.001546535049435415,0
undang,1,0,0.0011590247051449815,0
hinimu,2,0.003745385663071135,0.001221026360231451,0
simbah,1,0,0.0013153235042566058,0
kabisay,1,0,0,0.0021980194238504515
dinhi,11,0.004713683459971352,0.001738808313765253,0.00289990612365781
bisa,6,0.004119082602459111,0.001668349214801484,0.0027158521846880586
transhipmint,1,0,0,0.0023406894402621245
tanawa,1,0,0,0.002033400174144675
pakuyug,4,0,0.0018341568606746645,0.002911369505908816
cummunitiis,1,0,0.0011125234638301295,0
kapangutana,1,0,0.001365696888766546,0
basi,1,0,0.001546535049435415,0
lubung,1,0,0,0.0020553494074387786
kabus,1,0,0.0010908228845498652,0
crami,1,0.003745385663071135,0,0
didtu,5,0.003864075965870934,0.0016616388244239824,0.005194089768495583
basa,2,0,0.0012451381149873003,0.002033400174144675
hambin,1,0,0.0013140288428611549,0
csupt,1,0.0036563679359712864,0,0
lapad,2,0,0.0011908023295254867,0.002033400174144675
pampi,1,0,0.0012451381149873003,0
gpaluyu,1,0,0.0011848587280976772,0
kauwaw,1,0,0,0.002454825453391463
skwilah,2,0,0.0012451381149873003,0.0023406894402621245
talamb,1,0,0,0.0022591637165983117
priparar,1,0,0,0.002033400174144675
cuva,1,0,0.001221026360231451,0
taas,2,0.003745385663071135,0.001128541742159927,0
pruyiktu,3,0,0.0017790706560302635,0
wung,1,0,0.0010815226362868946,0
duaw,1,0,0.0013140288428611549,0
gtuu,2,0.003587131926004737,0,0.001925649392519076
ngataki,1,0,0,0.0021124174140034475
daugthirs,1,0,0.001546535049435415,0
shabu,5,0,0.001365696888766546,0.002663490965642948
kaisug,3,0,0.0015043288587591973,0.0019188824352189176
lina,2,0,0.0013931492384635553,0
kadaghan,1,0,0.001546535049435415,0
kapalpak,1,0,0,0.0023406894402621245
tarung,2,0.008123113015897817,0,0
lang,27,0.004576717413955707,0.002920116087363231,0.006069453118322061
carlus,1,0,0.0011709481003539179,0
faild,12,0.0035317431180314977,0.0020282259265516052,0.0025488414787136963
sardinas,1,0.003587131926004737,0,0
rikisitus,1,0,0,0.0020812894104227193
pangagda,1,0,0.0014380321530340938,0
suuka,1,0,0.0013140288428611549,0
limt,1,0,0,0.0022591637165983117
panglabay,1,0,0,0.002033400174144675
riyalidad,1,0,0.0011848587280976772,0
badlung,3,0.0033655766941117797,0.0011848587280976772,0.0026260294730854703
gtiayung,1,0.003587131926004737,0,0
nyur,1,0,0.001201298560885756,0
tagana,1,0,0,0.002033400174144675
kuha,3,0,0.0022181020210572198,0
pamantala,1,0.003587131926004737,0,0
alarmah,1,0,0.0014380321530340938,0
himplu,1,0,0.0020890495314420223,0
diritsu,1,0,0.0011908023295254867,0
huwag,1,0,0,0.003482049571555508
rulandu,1,0,0,0.0019502241321880723
kaapiktu,1,0,0,0.0021504627517132274
dutirti,9,0,0.0016980095285271289,0.0025525122683937597
hagit,1,0,0.0013140288428611549,0
lami,2,0,0.001411875475111381,0
santus,7,0,0.0015220843331217179,0.002916485508036797
assign,2,0,0.0018445384968638623,0
hisgut,2,0,0.0013175004478707861,0
glingkud,1,0.0036563679359712864,0,0
cullictursbagmin,1,0,0,0.0026260294730854703
hulganza,1,0,0.001201298560885756,0
papilis,1,0,0,0.0021980194238504515
unang,5,0,0.0013145554082642362,0.002233351438640186
trabahu,5,0.0036799566348835805,0.001764443834183707,0
musangat,1,0.003864075965870934,0,0
ghikutar,1,0.004279492025670229,0,0
ngunay,1,0.003587131926004737,0,0
katahu,1,0,0.0011848587280976772,0
kapasamut,1,0,0.0011486910959639031,0
blvd,1,0,0,0.002033400174144675
pangawat,1,0,0,0.0021124174140034475
cirtificatis,2,0,0.0016110612942430139,0
batanung,1,0,0,0.0020812894104227193
carcar,2,0,0.0014406532580444205,0
binuhi,1,0,0.001201298560885756,0
kadayig,1,0,0,0.0019188824352189176
buanga,1,0,0.001221026360231451,0
bulilyasu,1,0,0.001365696888766546,0
kawagtang,1,0.0033264787120130227,0,0
kaliwat,1,0,0.001221026360231451,0
unum,3,0.003864075965870934,0.0012878278471709812,0
tabang,4,0.0034404333798423816,0.0013207094465410227,0
mutugpa,1,0,0.001221026360231451,0
planu,2,0,0.0011486910959639031,0.002454825453391463
bigtimi,1,0,0.0012451381149873003,0
panabaku,1,0,0.001221026360231451,0
hatag,4,0,0.001457459258911198,0.002830136017104068
dagkung,2,0,0.001201298560885756,0.0021980194238504515
kalabut,1,0,0.001221026360231451,0
kinutub,1,0,0,0.003482049571555508
lubngan,1,0,0.0013140288428611549,0
pilipinu,1,0,0.001201298560885756,0
paulu,4,0,0.0013606039314315583,0.0021238342235070625
pusibli,1,0,0,0.002454825453391463
sukul,1,0.0036563679359712864,0,0
lapulapu,2,0,0.0015146224328467914,0
uzamiz,3,0,0.0017931325412566003,0.0022591637165983117
hunahuna,2,0,0.0012451381149873003,0.0021124174140034475
gbinuang,1,0,0.0014380321530340938,0
